Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
fffe3600360038003100,Juan Ridenhour,0.94,30.0,13.0,996709.0,Marble,5519.02,53.47,Yes,No,Yes,Airways,No,Working Class,No,07/09/17,07/13/17,"South Alexis, AZ 37863",137069.47
fffe3800300032003000,Ryan Hill,0.48,9.0,4.0,133.0,Clay,5.01,21.34,Yes,No,No,Waterways,Yes,Working Class,No,05/22/19,05/22/19,"Tamaraton, RI 98980",229.53
fffe3400340030003900,Maria Ireland,0.25,35.0,19.0,2311.0,Aluminium,13.18,18.3,No,No,Yes,Roadways,No,Working Class,No,07/01/18,06/30/18,"Olsonfort, OR 58134",228.68
fffe380039003200,Christin Young,0.24,18.0,7.0,4565.0,Brass,7.93,21.88,Yes,No,No,Roadways,No,Working Class,Yes,05/14/17,05/14/17,DPO AP 14885,282.81
fffe3200350036003200,Ronald Jackson,0.09,35.0,11.0,34085.0,Brass,84.71,80.68,No,No,Yes,Roadways,No,Wealthy,No,09/01/16,09/03/16,"East Tammymouth, CT 26202",712.26
fffe3600390033003900,Diane Gray,0.71,7.0,5.0,646.0,Brass,4.57,17.17,No,Yes,No,Airways,No,Wealthy,Yes,07/08/16,07/04/16,"West Alishaport, CO 19854",358.12
fffe3600340039003700,Barbara Adelstein,0.32,26.0,11.0,9830.0,Bronze,10.45,31.76,No,No,No,Roadways,No,Working Class,No,10/07/17,10/04/17,"New Anita, WV 81266",334.36
fffe3800300037003400,Alexandra Arnold,0.41,44.0,15.0,3764.0,Aluminium,15.18,14.58,Yes,Yes,No,Airways,No,Working Class,No,04/24/15,04/24/15,"Rebeccafort, ID 74135",322.09
fffe3700350038003600,Joshua Bush,0.79,12.0,6.0,42909.0,Stone,152.83,41.65,No,No,No,Roadways,No,Working Class,No,07/11/17,07/11/17,"Huffmanside, LA 08481",1030.98
fffe3800300035003100,Cari Longhurst,0.5,11.0,8.0,1547.0,Bronze,6.12,17.19,Yes,No,Yes,Waterways,No,Working Class,No,10/20/17,10/18/17,"Oscarland, AZ 85995",303.2
fffe3300300038003800,David Angle,0.19,37.0,18.0,62557.0,Bronze,41.69,86.14,No,No,Yes,Waterways,No,Working Class,No,09/25/17,09/27/17,"East Matthewside, WA 31179",686.35
fffe330032003500,Sue Walker,0.92,27.0,11.0,1087679.0,Stone,2989.09,99.38,No,No,No,Waterways,No,Working Class,No,12/04/16,12/04/16,"East Wendyville, CA 22863",11302.73
fffe3600370035003200,Thomas Gilbert,0.15,13.0,7.0,1335.0,Bronze,3.58,13.45,No,No,No,Roadways,No,Working Class,No,02/24/17,02/24/17,DPO AE 88464,134.84
fffe3200360037003100,Jay Lussier,0.36,11.0,7.0,35050.0,Stone,116.58,50.03,No,No,No,Roadways,No,Working Class,No,02/19/18,02/18/18,"Jasonfort, AR 42638",635.85
fffe3900310032003400,Robert King,0.14,15.0,8.0,3911.0,Brass,14.12,18.68,No,Yes,No,Airways,No,Working Class,No,04/17/15,04/13/15,"Rosariomouth, NH 06597",227.35
fffe3900380034003500,Cesar Chandler,0.17,13.0,6.0,2860.0,Brass,8.35,13.32,No,Yes,Yes,Airways,No,Wealthy,No,08/21/18,08/21/18,APO AA 42352,243.96
fffe3600310034003800,Flora George,0.03,29.0,8.0,281556.0,Stone,201.36,70.61,Yes,Yes,No,Airways,No,Wealthy,No,12/24/17,12/24/17,"Port Donnafurt, WV 39568",1443.76
fffe31003000300030003000,Nellie Cain,0.68,9.0,5.0,257.0,Clay,3.27,15.84,No,Yes,No,Roadways,Yes,Working Class,No,10/01/17,10/02/17,"South Edwardmouth, RI 02378",227.89
fffe3900310035003100,Williams Linkous,0.96,29.0,8.0,1628.0,Clay,6.34,18.44,No,No,Yes,Roadways,Yes,Wealthy,No,07/29/17,07/30/17,"Marytown, UT 86799",1333.65
fffe3800390035003700,Latoya Carrillo,0.47,11.0,6.0,1784.0,Bronze,5.62,18.12,Yes,No,No,Airways,No,Working Class,No,12/01/16,11/27/16,"South Craigview, OR 81938",281.68
fffe3100310035003600,Jeremy Doughty,0.1,10.0,4.0,146.0,Aluminium,6.67,22.69,Yes,No,No,Airways,No,Working Class,No,07/10/16,07/10/16,"Craneport, CO 47229",159.33
fffe3700390034003900,Edna Kuster,0.89,7.0,5.0,403.0,Bronze,5.54,16.9,No,Yes,No,Roadways,No,Working Class,No,02/11/15,02/09/15,"Greenstad, NJ 80051",-398.86
fffe3800330037003400,Monica Perdue,0.34,51.0,21.0,9117294.0,Marble,5579.21,46.57,No,Yes,Yes,Airways,Yes,Wealthy,No,04/07/15,04/09/15,"Royshire, IN 07616",154844.15
fffe3400340033003000,Robert Jensen,0.39,29.0,14.0,35756.0,Bronze,80.92,31.58,No,No,No,Waterways,No,Working Class,Yes,01/10/15,01/14/15,"Grayland, KS 72334",954.31
fffe3700300030003500,Jerry Hernandez,0.39,19.0,8.0,972.0,Clay,5.61,24.47,No,Yes,No,Roadways,Yes,Wealthy,No,12/26/17,12/24/17,"North Joel, DC 57770",323.91
fffe3700350030003200,James Weigel,0.82,19.0,10.0,11733.0,Brass,27.42,41.72,No,No,Yes,Waterways,No,Wealthy,Yes,08/29/16,08/27/16,"South Scott, OK 01700",1329.57
fffe3700300033003600,Lorraine Rivera,0.21,23.0,7.0,743.0,Aluminium,3.85,13.7,No,Yes,No,Airways,No,Wealthy,No,09/24/15,09/25/15,"Brianport, TX 89447",149.18
fffe3800350033003800,Lyle Burks,0.43,22.0,10.0,285.0,Wood,6.05,12.42,Yes,No,Yes,Waterways,No,Working Class,No,03/05/19,03/04/19,"Wilkinsshire, AL 69885",221.41
fffe3900310031003400,George Kelley,0.15,23.0,7.0,348.0,Wood,5.13,22.11,No,No,Yes,Roadways,No,Working Class,No,10/09/16,10/06/16,"East Barbara, AR 36959",177.22
fffe3900350037003500,Robert Calderon,0.96,31.0,14.0,1151070.0,Marble,5857.7,51.9,Yes,Yes,Yes,Airways,No,Wealthy,No,05/16/17,05/14/17,"Port Lisahaven, AR 58204",324855.44
fffe3900300039003100,Gilbert Drabant,0.52,45.0,28.0,9144579.0,Marble,25727.45,88.79,Yes,No,Yes,Airways,Yes,Working Class,No,12/03/16,12/06/16,"North Meredithhaven, VT 51625",104451.23
fffe3500370032003300,Tamara Ray,0.13,33.0,9.0,1527.0,Aluminium,5.43,13.08,No,No,No,Roadways,No,Working Class,No,03/24/18,03/20/18,"West Tracyshire, NV 91702",135.8
fffe350032003800,Richard Spears,0.54,20.0,7.0,126426.0,Stone,446.67,40.92,No,Yes,No,Airways,No,Wealthy,No,08/29/15,08/25/15,"Williamsshire, SC 55564",4148.48
fffe3900300031003000,Maria Mccay,0.27,8.0,5.0,12183.0,Stone,25.65,77.68,Yes,Yes,Yes,Airways,No,Wealthy,No,08/11/17,08/15/17,"Maryfurt, NE 25822",-647.4
fffe3800390035003100,Dianne Claggett,0.95,21.0,6.0,4008.0,Bronze,5.91,17.23,Yes,No,No,Waterways,No,Working Class,No,12/05/16,12/05/16,"Harperhaven, VA 57521",657.27
fffe3700340035003800,Willie Walker,0.36,49.0,13.0,5189972.0,Stone,6511.6,75.88,No,Yes,No,Airways,No,Wealthy,No,03/19/17,03/23/17,"New Sarah, NC 51527",94108.39
fffe3900390031003000,Wilbur Lamping,0.08,37.0,22.0,13122717.0,Stone,14181.68,93.75,Yes,No,No,Waterways,No,Working Class,Yes,06/19/19,06/22/19,"New Rosstown, PA 03429",15719.44
fffe3600390033003200,Karen Stewart,0.55,9.0,5.0,215.0,Clay,6.68,14.59,No,Yes,Yes,Airways,Yes,Working Class,No,01/10/17,01/11/17,"Marquezside, WA 77414",258.07
fffe3200330035003700,Lois Schwab,0.47,20.0,6.0,2804.0,Bronze,4.21,14.39,No,No,No,Roadways,No,Working Class,No,04/04/19,04/04/19,"Isaacfurt, IL 79646",211.12
fffe3600300037003200,Keith Peterson,0.39,24.0,9.0,413.0,Wood,4.97,23.02,No,No,No,Roadways,No,Working Class,Yes,11/28/16,11/27/16,"New Hannah, UT 34786",241.12
fffe3100300030003100,Rebecca Green,0.13,33.0,19.0,808.0,Wood,3.78,24.5,No,No,Yes,Roadways,No,Working Class,No,05/30/18,05/29/18,"South Jamesstad, ND 18777",188.41
fffe3500360032003600,Ramon Tatum,0.68,6.0,5.0,142.0,Clay,6.46,19.95,No,No,No,Waterways,Yes,Working Class,No,03/06/18,03/08/18,"Curtisshire, SD 36514",-290.21
fffe3200370034003900,Emogene Moy,0.72,27.0,16.0,1110009.0,Marble,4130.71,88.12,No,No,Yes,Roadways,No,Working Class,Yes,07/01/17,06/28/17,"Johnsonberg, AL 98282",41469.06
fffe3500360034003500,Eric Silva,0.78,21.0,9.0,11595.0,Brass,27.56,91.57,No,No,Yes,Airways,No,Working Class,Yes,08/24/18,08/22/18,"South Barbara, WI 36071",2309.11
fffe3900310033003000,Helen Coughlin,0.42,42.0,9.0,2202536.0,Stone,8910.21,96.97,Yes,No,No,Waterways,No,Working Class,No,09/13/17,09/10/17,"Scottmouth, WI 42898",-84990.55
fffe3500390033003500,Jane White,0.75,30.0,12.0,3155.0,Clay,7.75,21.02,Yes,No,No,Waterways,Yes,Working Class,No,09/12/16,09/08/16,"East Richardville, MS 61686",899.66
fffe3700390039003900,Ronald Bell,0.67,21.0,7.0,271384.0,Stone,778.26,84.58,Yes,No,No,Waterways,No,Working Class,No,03/27/16,03/31/16,"Barnettbury, WV 78914",15781.11
fffe3900380032003800,Billie Miller,0.48,12.0,8.0,268.0,Aluminium,4.76,17.0,No,No,No,Airways,No,Working Class,No,06/14/15,06/17/15,"Aaronbury, MO 90924",180.88
fffe3800330036003800,Noel Rubio,0.57,4.0,3.0,26.0,Wood,3.15,18.99,Yes,Yes,Yes,Airways,No,Wealthy,No,02/10/16,02/14/16,"East Sarahview, NJ 04953",-182.64
fffe3400340033003500,Mariann Sanchez,0.29,20.0,8.0,2137.0,Clay,9.62,21.95,No,Yes,No,Roadways,Yes,Working Class,No,03/03/17,02/28/17,"Port Marisaville, NV 07133",308.46
fffe3200390030003800,Shirley Nguyen,0.57,20.0,8.0,472.0,Aluminium,3.92,20.26,Yes,No,No,Waterways,No,Working Class,No,01/29/17,01/28/17,"Port Charles, NV 03110",288.01
fffe3800320036003300,Maria Bass,0.01,6.0,5.0,26.0,Wood,6.1,24.04,Yes,Yes,No,Airways,No,Wealthy,No,01/13/19,01/11/19,"Lake Nicholas, UT 85191",165.55
fffe3800360032003000,Linda Ludwig,0.42,47.0,20.0,7922.0,Aluminium,11.35,99.3,No,No,Yes,Roadways,No,Working Class,No,12/13/16,12/12/16,"Laratown, RI 25014",1279.12
fffe3900390031003100,Thomas Newton,0.35,8.0,4.0,4134.0,Marble,10.56,16.65,No,No,Yes,Roadways,No,Working Class,No,06/25/17,06/21/17,"New Kristin, AL 32357",258.61
fffe3600320038003200,Sheena Freeman,0.91,3.0,2.0,108.0,Stone,6.27,15.4,No,No,Yes,Waterways,No,Working Class,No,08/02/18,08/02/18,"Lake Daniel, VT 27927",459.44
fffe3200370032003400,Thomas Dye,0.3,38.0,18.0,342.0,Wood,5.11,11.03,No,No,Yes,Roadways,No,Working Class,No,11/09/16,11/13/16,"North John, ND 22408",151.39
fffe3800330033003800,Sonya Morris,0.81,10.0,4.0,3643.0,Marble,11.46,11.16,Yes,No,Yes,Airways,No,Working Class,No,10/15/17,10/12/17,"South Justin, IN 18412",-364.59
fffe3900380038003300,Shirley Troutman,0.15,24.0,10.0,509845.0,Stone,1108.52,44.82,Yes,No,No,Airways,No,Working Class,No,04/13/15,04/11/15,APO AA 31868,3259.17
fffe3700390035003900,Joyce Ibarra,0.22,6.0,4.0,100.0,Clay,4.29,10.65,No,No,No,Airways,Yes,Working Class,No,04/11/19,04/11/19,"South Maria, MT 86636",115.22
fffe3700300036003600,Jessica Massart,0.37,9.0,4.0,117.0,Aluminium,6.3,24.71,Yes,Yes,No,Airways,No,Wealthy,Yes,12/30/15,01/01/16,"New Paul, VA 45917",256.71
fffe3100360031003300,Nicolas Matherly,0.22,16.0,7.0,3330.0,Brass,11.22,20.81,Yes,No,No,Waterways,No,Working Class,Yes,12/09/16,12/10/16,"South Bruceview, MA 51708",-205.17
fffe3900390031003600,Lawrence Richards,0.23,15.0,6.0,36904.0,Marble,132.02,57.31,Yes,No,No,Airways,No,Working Class,Yes,10/23/15,10/21/15,"Bernardborough, IL 44402",659.19
fffe3400330032003000,Clifford Johnson,0.01,9.0,5.0,54.0,Wood,3.75,24.44,Yes,No,Yes,Airways,No,Working Class,No,03/25/19,03/29/19,"Larsenborough, IA 21491",133.76
fffe3800370034003400,Alice Peterson,0.41,13.0,6.0,153.0,Wood,5.26,10.09,No,No,Yes,Airways,No,Working Class,No,10/19/18,10/19/18,"North David, MN 22272",149.94
fffe3800340031003500,Samuel Yanez,0.04,15.0,6.0,52906.0,Stone,142.88,25.22,No,Yes,No,Airways,No,Working Class,No,04/15/19,04/15/19,"Lake Elizabeth, MO 58294",496.08
fffe310032003400,Kelly Jules,0.45,25.0,7.0,332.0,Wood,3.96,23.85,No,No,No,Waterways,No,Working Class,No,03/11/17,03/14/17,"Nelsonborough, WV 26763",224.14
fffe3300310033003100,Richard Acker,0.77,19.0,8.0,4027.0,Bronze,33.14,22.73,No,Yes,No,Roadways,No,Working Class,No,01/04/15,01/03/15,"New Carlosstad, AZ 08167",700.89
fffe3700330037003700,Marie Eldred,0.18,14.0,8.0,823.0,Clay,5.12,12.52,Yes,No,Yes,Waterways,Yes,Working Class,No,02/19/16,02/23/16,"Whitefurt, MI 33822",-140.47
fffe3600300037003400,Maryann Mcgraw,0.06,43.0,9.0,33757.0,Brass,14.34,48.83,No,No,No,Roadways,No,Working Class,No,02/08/15,02/06/15,FPO AA 66836,371.15
fffe3900340033003000,David Gonzales,0.76,37.0,14.0,2053.0,Aluminium,6.82,13.28,No,Yes,No,Roadways,No,Wealthy,No,12/08/15,12/08/15,"Ginaville, VT 28060",692.93
fffe370033003600,Donna Couture,0.96,42.0,22.0,19091622.0,Stone,15266.06,80.2,No,No,Yes,Airways,No,Wealthy,No,02/07/18,02/11/18,"South Christianstad, MO 29657",205521.38
fffe3700310035003900,Theo Perez,0.97,22.0,12.0,16470.0,Bronze,33.02,55.94,Yes,No,No,Roadways,No,Working Class,No,07/28/16,07/28/16,"Shafferhaven, NV 41168",2651.89
fffe3300300036003700,Cheryl Romanik,0.73,24.0,13.0,18538.0,Bronze,21.29,46.09,Yes,Yes,Yes,Airways,No,Working Class,No,10/30/18,10/28/18,"Kristinville, UT 61565",-1732.64
fffe3200350031003800,Virginia Kroells,0.47,19.0,8.0,2051.0,Clay,3.91,17.22,Yes,No,No,Waterways,Yes,Working Class,No,06/25/15,06/27/15,FPO AP 73708,224.07
fffe3700380031003000,James Taylor,0.0,17.0,8.0,3554.0,Bronze,5.93,22.43,No,No,Yes,Roadways,No,Working Class,No,11/11/18,11/11/18,"Nathanburgh, CT 80517",172.81
fffe3400350035003100,Christopher Clark,0.76,5.0,5.0,1539.0,Marble,3.05,22.79,Yes,No,No,Waterways,No,Wealthy,No,02/26/17,03/02/17,"East Robertview, MD 18920",321.21
fffe3600380035003600,Wayne Rogers,0.12,30.0,9.0,456221.0,Stone,587.4,84.66,No,No,No,Roadways,No,Working Class,No,05/23/15,05/19/15,"South Royborough, VA 34285",1905.07
fffe3700300039003500,Beatrice Santillan,0.36,9.0,5.0,256.0,Clay,5.98,18.93,No,No,Yes,Airways,Yes,Working Class,No,07/26/19,07/28/19,"Edwardstown, IN 44061",189.28
fffe3500310033003800,Helen Sebek,0.66,17.0,6.0,157.0,Wood,5.97,20.92,Yes,Yes,No,Airways,No,Working Class,No,08/09/17,08/11/17,"Floresbury, CO 15426",350.91
fffe3900350038003500,Dustin Fulker,0.77,43.0,11.0,5855.0,Clay,25.59,28.86,No,No,No,Roadways,Yes,Wealthy,No,06/09/18,06/09/18,"Morrisshire, MN 25873",1119.05
fffe3700370033003000,Leonor Gaines,0.32,29.0,14.0,19595.0,Bronze,41.85,41.92,No,No,Yes,Roadways,No,Working Class,Yes,11/25/15,11/28/15,"South Teresaton, AZ 16054",560.83
fffe3900370033003700,Mary Schauble,0.46,25.0,15.0,1692.0,Aluminium,6.12,15.47,No,No,No,Roadways,No,Wealthy,No,06/01/15,05/28/15,DPO AP 54402,298.23
fffe3700310036003300,Tommy Vargas,0.35,6.0,4.0,2091.0,Marble,9.62,11.95,No,No,No,Roadways,No,Working Class,No,01/02/18,12/29/17,"Jarvisfurt, CA 49961",-268.72
fffe3700310030003000,Linda Taylor,0.98,5.0,4.0,39.0,Aluminium,4.12,10.11,Yes,No,No,Airways,No,Working Class,No,02/21/16,02/22/16,FPO AP 59934,226.78
fffe3900390039003900,Kelvin Sparkman,0.63,20.0,12.0,417.0,Wood,4.91,20.8,No,Yes,Yes,Roadways,No,Wealthy,No,10/18/18,10/16/18,"Bradshawtown, IL 69958",462.85
fffe3700370036003600,Greg Franks,0.53,5.0,3.0,875.0,Marble,5.48,12.91,No,Yes,No,Roadways,No,Working Class,No,03/15/17,03/16/17,"South Jaclyn, MN 14783",221.16
fffe360039003600,Gary Serrano,0.55,45.0,14.0,889.0,Wood,6.98,10.03,No,No,Yes,Roadways,No,Working Class,No,08/05/19,08/02/19,"West Jennifer, MT 39690",339.93
fffe3200340037003700,Jeffery Ring,0.05,41.0,17.0,3071.0,Aluminium,6.1,11.62,Yes,No,No,Waterways,No,Working Class,No,01/31/16,02/03/16,"Lake Kennethville, NY 20644",105.23
fffe3600390037003600,James Sato,0.88,21.0,6.0,127553.0,Stone,298.05,69.17,No,No,Yes,Roadways,No,Working Class,No,04/25/17,04/27/17,"Triciastad, WV 26577",2866.97
fffe3900350034003200,Jeff Kowis,0.3,10.0,5.0,355.0,Clay,4.7,13.31,Yes,No,Yes,Waterways,Yes,Working Class,No,02/28/18,02/28/18,"Yangville, ID 86522",162.87
fffe3600390032003000,Rita Uber,0.31,12.0,7.0,22955.0,Marble,67.69,93.51,No,No,No,Airways,No,Working Class,No,09/17/15,09/17/15,"Lake Jenniferberg, NE 40940",837.94
fffe3800340033003600,Susan Zelaya,0.6,40.0,15.0,4876.0,Aluminium,14.25,18.2,No,No,No,Roadways,No,Working Class,No,06/19/16,06/15/16,"Lake Jessica, NH 85408",420.8
fffe3800340030003000,Vincent Ng,0.37,44.0,22.0,1521.0,Wood,10.05,14.24,Yes,No,No,Waterways,No,Wealthy,Yes,06/30/16,07/01/16,"New Erin, MN 22915",220.84
fffe3600350032003900,Trina Tennyson,0.97,16.0,8.0,179449.0,Stone,980.25,84.97,Yes,No,Yes,Waterways,No,Working Class,No,06/15/17,06/11/17,"Port Emily, ME 41985",359145.16
fffe3600340035003600,Eric Martinez,0.66,6.0,5.0,449.0,Brass,7.0,23.59,No,No,Yes,Airways,No,Working Class,No,11/16/18,11/16/18,"East John, LA 93237",431.99
fffe3900350030003600,Jennie Siller,0.03,29.0,14.0,5376.0,Clay,6.41,27.18,No,No,Yes,Waterways,Yes,Working Class,No,09/27/18,09/27/18,"Heatherview, IL 49099",209.12
fffe3700310032003800,James Hiatt,0.4,14.0,8.0,860.0,Clay,3.3,24.57,No,Yes,No,Roadways,Yes,Wealthy,No,02/08/15,02/09/15,"Adamhaven, KY 73806",272.41
fffe3900360031003500,Daniel Johnson,0.38,20.0,16.0,19222.0,Brass,28.78,85.02,No,No,No,Roadways,No,Working Class,No,10/10/18,10/13/18,"Hicksview, KS 32491",744.82
fffe3600390032003400,Mark Rios,0.65,14.0,7.0,3965.0,Brass,28.93,12.89,Yes,No,No,Waterways,No,Working Class,No,09/23/16,09/23/16,"Thomasfort, MN 95319",285.36
fffe3900300032003000,Fred Bachman,0.24,19.0,10.0,435642.0,Stone,647.72,49.86,No,Yes,No,Airways,No,Wealthy,No,05/01/15,04/30/15,APO AP 16836,5135.16
fffe3800320030003400,Lisa Tharp,0.38,37.0,14.0,86943.0,Brass,191.44,55.02,Yes,Yes,No,Airways,No,Wealthy,No,06/01/19,06/05/19,"North Dawnberg, OR 68656",1480.19
fffe3700330033003300,Holly Bates,0.8,24.0,16.0,690.0,Wood,3.91,22.7,No,Yes,No,Airways,No,Working Class,No,04/03/17,04/05/17,"Hallville, NC 13848",617.39
fffe3100300038003100,Jessie Petrillo,0.46,14.0,6.0,74438.0,Stone,416.35,53.53,Yes,Yes,Yes,Airways,No,Working Class,No,12/26/18,12/22/18,"New Cindytown, TN 50872",3482.42
fffe3900300036003500,Pat Chauncey,0.86,9.0,5.0,200.0,Aluminium,5.72,17.29,No,No,No,Roadways,No,Wealthy,No,06/12/17,06/16/17,"Prattport, KS 74520",343.82
fffe3100330032003600,Bruce Aurora,0.69,19.0,8.0,198035.0,Stone,1237.87,88.65,No,Yes,No,Airways,No,Wealthy,No,01/05/19,01/07/19,"Cookstad, OH 90127",4719.5
fffe3800360035003700,Joanne Lafreniere,0.69,17.0,6.0,961.0,Bronze,4.91,13.01,No,No,Yes,Roadways,No,Working Class,No,01/08/15,01/06/15,"Nicolechester, IA 03856",311.32
fffe3900340036003900,Richard Pizarro,0.05,21.0,9.0,303130.0,Stone,242.81,75.99,No,Yes,Yes,Roadways,No,Working Class,Yes,05/26/18,05/29/18,"New Lindseyhaven, LA 16264",-1086.37
fffe3700390036003300,Donna Morger,0.7,8.0,4.0,146.0,Aluminium,4.31,21.2,Yes,No,No,Airways,No,Working Class,Yes,08/01/19,07/29/19,"East Ashleyberg, KS 30131",323.84
fffe3700300032003000,Christopher White,0.39,48.0,14.0,594.0,Wood,3.88,12.94,No,No,Yes,Roadways,No,Working Class,No,06/30/16,07/04/16,"West Jason, CO 96087",188.12
fffe3100300032003500,Juan Thomas,0.45,26.0,9.0,1129.0,Aluminium,3.33,20.39,Yes,Yes,No,Airways,No,Wealthy,Yes,08/06/18,08/04/18,"North Grace, VA 74277",352.44
fffe3800300030003700,Jennifer Bingham,0.28,16.0,7.0,103431.0,Stone,250.08,74.77,Yes,No,No,Waterways,No,Working Class,No,03/23/15,03/22/15,"West Justin, AL 56589",946.36
fffe3800380035003000,Meaghan Notice,0.38,12.0,6.0,1921.0,Brass,4.54,24.3,No,No,Yes,Roadways,No,Working Class,No,10/12/17,10/10/17,"Markstad, IA 58026",274.61
fffe3900330033003200,Jody Locke,0.12,23.0,13.0,22856.0,Bronze,14.14,51.8,No,No,Yes,Roadways,No,Working Class,No,06/25/17,06/29/17,FPO AE 37750,353.02
fffe3800300031003700,Melvin Edmunds,0.15,18.0,12.0,753.0,Aluminium,4.41,19.31,No,No,No,Airways,No,Working Class,No,06/14/18,06/14/18,APO AA 22924,-146.3
fffe3800350037003100,Catherine Martin,0.49,54.0,26.0,441718.0,Brass,579.61,89.11,No,No,Yes,Waterways,No,Working Class,No,08/01/19,07/30/19,"Lake Richard, ND 28106",5718.59
fffe3400370035003700,Sonny Hull,0.09,29.0,9.0,440.0,Aluminium,5.16,22.32,No,No,Yes,Roadways,No,Working Class,No,05/26/19,05/22/19,DPO AP 59394,182.18
fffe3900320033003400,Jane Wike,0.62,7.0,4.0,99.0,Clay,5.11,10.75,No,No,Yes,Roadways,Yes,Working Class,No,03/25/19,03/21/19,"Mcintoshbury, KS 37014",219.08
fffe3900330037003400,Vera Johnson,0.84,3.0,3.0,11.0,Aluminium,4.62,22.87,No,No,No,Roadways,No,Wealthy,No,06/11/19,06/10/19,"Fosterland, SC 62224",263.5
fffe3800320031003000,Terrence Heller,0.89,29.0,9.0,373961.0,Marble,1282.84,36.11,No,No,Yes,Roadways,No,Working Class,No,04/29/17,05/02/17,"Johnsonhaven, KY 36201",4403.08
fffe3800340037003900,Lance Dupes,0.64,31.0,8.0,2778.0,Clay,8.46,11.79,Yes,No,Yes,Waterways,Yes,Working Class,Yes,03/07/17,03/08/17,"Jamesfurt, AR 28506",678.41
fffe3900340035003400,Larry Redding,0.48,5.0,3.0,61.0,Bronze,6.17,18.72,No,No,No,Roadways,No,Working Class,No,09/03/16,09/03/16,"Melanieland, ND 75137",208.01
fffe3800310036003200,Patrick Brown,0.22,21.0,10.0,202624.0,Marble,817.17,48.7,No,Yes,No,Roadways,No,Wealthy,No,03/01/18,02/26/18,"Christopherview, NY 03353",4506.05
fffe3700320038003900,David Tuck,0.58,8.0,5.0,7203.0,Marble,27.05,84.32,No,No,Yes,Airways,No,Working Class,No,09/08/16,09/04/16,"East Maria, WV 02735",885.27
fffe3700320032003700,Jeremy Crawford,0.37,19.0,8.0,108740.0,Marble,202.15,82.41,No,Yes,No,Roadways,No,Wealthy,No,04/23/16,04/25/16,"Port Angeltown, MI 33663",1308.04
fffe3800390030003200,James Thornton,0.81,29.0,8.0,209.0,Wood,6.11,17.47,Yes,No,No,Waterways,No,Working Class,No,10/11/15,10/07/15,"Michaelchester, MS 85786",-668.38
fffe3100360033003500,Andrew Kappler,0.21,32.0,16.0,531.0,Wood,5.38,17.42,Yes,No,Yes,Airways,No,Wealthy,No,01/21/16,01/17/16,"Fuentesfurt, VA 59787",236.12
fffe3700390031003200,Yolanda Brickhouse,0.73,22.0,6.0,596.0,Aluminium,5.49,19.38,Yes,No,No,Waterways,No,Working Class,No,03/25/15,03/21/15,"Sharonton, IA 11062",454.15
fffe340033003000,Ramon Davis,0.92,14.0,7.0,3049.0,Bronze,5.94,11.41,Yes,Yes,Yes,Airways,No,Working Class,No,05/08/16,05/10/16,"Port Chloe, ID 95266",676.2
fffe3900380032003700,Kara Paulin,0.81,14.0,8.0,35758.0,Marble,198.16,80.35,No,No,Yes,Roadways,No,Wealthy,No,02/08/17,02/05/17,"Julieberg, KY 38781",2016.07
fffe3100310039003600,Kathleen Cotter,1.0,17.0,13.0,7024.0,Bronze,78.37,27.18,No,No,No,Waterways,No,Working Class,Yes,04/06/19,04/09/19,"Victorborough, DC 49218",7786.21
fffe3400390031003000,Chadwick Voorhis,0.78,13.0,6.0,112.0,Aluminium,6.05,11.53,No,Yes,Yes,Airways,No,Wealthy,No,12/24/18,12/22/18,"Grayton, MI 55513",458.07
fffe3900370037003800,Clarence Chu,0.48,21.0,11.0,3153.0,Clay,14.3,16.87,No,No,No,Roadways,Yes,Working Class,No,08/18/17,08/14/17,"Dennischester, WV 04928",293.31
fffe3700310035003100,Kevin Roberts,0.51,26.0,8.0,13341.0,Brass,50.27,92.39,No,No,No,Roadways,No,Working Class,No,08/19/17,08/21/17,"Marthabury, AK 30271",1227.19
fffe320032003500,Thelma Dean,0.87,19.0,8.0,2559.0,Brass,16.9,15.37,No,Yes,No,Roadways,No,Wealthy,No,03/25/19,03/25/19,"New Hannah, IN 67612",572.48
fffe3900360037003400,Bonnie Rios,0.76,22.0,16.0,15938.0,Bronze,45.91,62.96,No,Yes,Yes,Airways,No,Working Class,Yes,03/21/16,03/20/16,"East Eddie, KY 86187",2379.56
fffe3600360035003800,Carmen George,0.58,8.0,5.0,371.0,Bronze,6.04,12.71,No,No,No,Roadways,No,Working Class,No,08/28/15,08/30/15,"North Joannetown, VT 33861",214.93
fffe3100350030003600,Antonio Rodriguez,0.87,19.0,11.0,250244.0,Marble,1383.56,95.79,No,No,No,Roadways,No,Working Class,No,02/21/17,02/25/17,"Jamesville, NC 16234",-4083.76
fffe3900310036003300,Justin Jackson,0.08,15.0,7.0,783.0,Clay,4.13,21.46,No,No,Yes,Roadways,Yes,Working Class,No,03/11/15,03/11/15,"Tarabury, RI 12944",166.67
fffe3300350034003400,Mark Herbert,0.66,4.0,4.0,51.0,Aluminium,4.19,11.64,No,No,No,Roadways,No,Working Class,Yes,02/05/17,02/05/17,"Jacksonport, HI 01884",-159.46
